0.123111,36.987400,2.000000,13.000000,5.000000,0.000000,2.000000,3.000000,12.500360,1.000000,388.161400
0.026481,87.619800,1.000000,13.000000,5.000000,0.000000,2.000000,3.000000,12.500362,1.000000,2180.495000
0.102512,230.635200,1.000000,4.000000,8.000000,2.000000,0.000000,1.000000,13.350000,2.000000,3435.528000
0.026818,126.002000,1.000000,10.000000,1.000000,1.000000,2.000000,1.000000,9.800000,0.000000,2150.534000
0.117818,192.913600,1.000000,13.000000,9.000000,4.000000,0.000000,1.000000,13.600000,1.000000,2527.376800
0.069103,259.927800,1.000000,3.000000,3.000000,8.000000,2.000000,2.000000,21.350000,1.000000,6768.522800
0.042278,126.504600,2.000000,3.000000,1.000000,1.000000,2.000000,1.000000,12.150000,0.000000,373.513800
0.089499,178.100200,0.000000,4.000000,0.000000,3.000000,2.000000,0.000000,6.420000,1.000000,358.200400
0.000000,153.302400,1.000000,8.000000,7.000000,5.000000,1.000000,1.000000,19.600000,2.000000,2428.838400
0.025880,265.222600,1.000000,3.000000,7.000000,5.000000,1.000000,1.000000,10.000000,2.000000,5815.097200
0.121633,60.622000,2.000000,0.000000,8.000000,2.000000,0.000000,1.000000,15.850000,2.000000,2576.646000
0.255395,196.879400,2.000000,4.000000,4.000000,0.000000,0.000000,0.000000,12.500593,2.000000,780.317600
0.067780,143.881200,1.000000,8.000000,8.000000,2.000000,0.000000,1.000000,7.390000,2.000000,3134.586400
0.159804,141.515400,1.000000,5.000000,1.000000,1.000000,2.000000,1.000000,10.195000,0.000000,850.892400
0.028697,117.049200,2.000000,3.000000,1.000000,1.000000,2.000000,1.000000,9.895000,0.000000,810.944400
0.065042,196.379400,1.000000,6.000000,2.000000,7.000000,1.000000,1.000000,10.895000,0.000000,3121.270400
0.028760,151.470800,1.000000,9.000000,2.000000,7.000000,1.000000,1.000000,12.150000,0.000000,4815.065600
0.010053,249.040800,1.000000,13.000000,3.000000,8.000000,2.000000,2.000000,7.905000,1.000000,6258.520000
0.048157,106.162200,1.000000,9.000000,7.000000,5.000000,1.000000,1.000000,9.195000,2.000000,2117.244000
0.071958,38.050600,1.000000,7.000000,9.000000,4.000000,0.000000,1.000000,8.365000,1.000000,796.962600
0.173481,194.511000,1.000000,13.000000,8.000000,2.000000,0.000000,1.000000,15.100000,2.000000,4910.275000
0.061082,180.034400,1.000000,3.000000,4.000000,0.000000,0.000000,0.000000,12.500919,2.000000,892.172000
0.000000,246.914400,1.000000,6.000000,3.000000,8.000000,2.000000,2.000000,10.000000,1.000000,3185.187200
0.040071,87.351400,2.000000,10.000000,7.000000,5.000000,1.000000,1.000000,7.970000,2.000000,1062.616800
0.012090,38.284800,1.000000,6.000000,5.000000,0.000000,2.000000,3.000000,12.500432,1.000000,484.702400
0.150286,51.069200,2.000000,5.000000,4.000000,0.000000,0.000000,0.000000,12.500392,2.000000,147.807600
0.026016,255.835600,1.000000,13.000000,5.000000,0.000000,2.000000,3.000000,12.500543,1.000000,2543.356000
0.195068,185.426600,0.000000,13.000000,0.000000,3.000000,2.000000,0.000000,17.700000,0.000000,184.426600
0.033082,172.573800,1.000000,10.000000,6.000000,6.000000,1.000000,1.000000,19.350000,2.000000,4865.666400
0.078946,186.024000,2.000000,4.000000,7.000000,5.000000,1.000000,1.000000,13.650000,2.000000,1118.544000
0.041701,164.852600,1.000000,14.000000,7.000000,5.000000,1.000000,1.000000,17.600000,2.000000,2302.336400
0.143423,95.841000,1.000000,8.000000,8.000000,2.000000,0.000000,1.000000,8.645000,2.000000,2027.361000
0.105296,170.176400,2.000000,13.000000,8.000000,2.000000,0.000000,1.000000,15.600000,2.000000,3435.528000
0.121532,59.222000,2.000000,0.000000,1.000000,1.000000,2.000000,1.000000,15.850000,0.000000,599.220000
0.000000,164.752600,1.000000,15.000000,7.000000,5.000000,1.000000,1.000000,18.250000,2.000000,4604.672800
0.011325,189.618800,1.000000,3.000000,2.000000,7.000000,1.000000,1.000000,7.855000,1.000000,2285.025600
0.186357,254.369800,3.000000,9.000000,9.000000,4.000000,0.000000,1.000000,7.825000,1.000000,5580.735600
0.024206,114.017600,2.000000,5.000000,8.000000,2.000000,0.000000,1.000000,8.390000,2.000000,2290.352000
0.033231,172.342200,1.000000,13.000000,9.000000,4.000000,0.000000,1.000000,12.850000,1.000000,1207.095400
0.113720,89.980400,1.000000,0.000000,4.000000,0.000000,0.000000,0.000000,12.500519,2.000000,643.162800
0.112557,104.962200,1.000000,5.000000,2.000000,7.000000,1.000000,1.000000,19.000000,0.000000,1587.933000
0.000000,222.545600,1.000000,3.000000,7.000000,5.000000,1.000000,1.000000,5.905000,2.000000,5305.094400
0.059352,101.870000,1.000000,13.000000,8.000000,2.000000,0.000000,1.000000,7.760000,2.000000,1697.790000
0.014087,180.334400,4.000000,5.000000,8.000000,2.000000,0.000000,1.000000,11.800000,2.000000,1427.475200
0.045231,187.955600,3.000000,13.000000,3.000000,8.000000,2.000000,2.000000,16.750000,1.000000,4693.890000
0.293418,194.613600,1.000000,9.000000,4.000000,0.000000,0.000000,0.000000,12.500585,2.000000,583.240800
0.031382,171.376400,2.000000,0.000000,5.000000,0.000000,2.000000,3.000000,12.500548,1.000000,3091.975200
0.126399,177.002800,2.000000,6.000000,2.000000,7.000000,1.000000,1.000000,15.500000,0.000000,2479.439200
0.025404,160.992000,1.000000,6.000000,6.000000,6.000000,1.000000,1.000000,6.055000,2.000000,2716.464000
0.039058,155.963000,2.000000,2.000000,5.000000,0.000000,2.000000,3.000000,12.500712,1.000000,3285.723000
0.123116,95.643600,2.000000,13.000000,8.000000,2.000000,0.000000,1.000000,6.305000,2.000000,661.805200
0.039624,117.280800,1.000000,10.000000,9.000000,4.000000,0.000000,1.000000,20.850000,1.000000,1523.350400
0.040421,122.173000,1.000000,6.000000,0.000000,3.000000,2.000000,0.000000,20.750000,1.000000,369.519000
0.105274,39.913800,1.000000,4.000000,9.000000,4.000000,0.000000,1.000000,8.895000,1.000000,690.434600
0.033970,55.161400,1.000000,14.000000,7.000000,5.000000,1.000000,1.000000,19.600000,2.000000,1381.535000
0.053213,57.893000,1.000000,6.000000,6.000000,6.000000,1.000000,1.000000,19.700000,2.000000,622.523000
0.024379,114.549200,1.000000,8.000000,6.000000,6.000000,1.000000,1.000000,9.800000,2.000000,1274.341200
0.009715,120.041400,1.000000,5.000000,4.000000,0.000000,0.000000,0.000000,12.500524,2.000000,487.365600
0.131384,246.046000,1.000000,5.000000,9.000000,4.000000,0.000000,1.000000,12.150000,1.000000,1231.730000
0.074613,187.455600,2.000000,6.000000,6.000000,6.000000,1.000000,1.000000,8.750000,2.000000,3755.112000
0.028460,149.970800,1.000000,9.000000,5.000000,0.000000,2.000000,3.000000,12.500320,1.000000,4363.653200
0.074627,187.855600,2.000000,6.000000,8.000000,2.000000,0.000000,1.000000,8.750000,2.000000,1314.289200
0.063695,151.070800,1.000000,5.000000,7.000000,5.000000,1.000000,1.000000,13.300000,2.000000,1805.649600
0.045798,178.534400,2.000000,13.000000,5.000000,0.000000,2.000000,3.000000,12.500565,1.000000,2854.950400
0.115857,179.102800,2.000000,13.000000,9.000000,4.000000,0.000000,1.000000,8.310000,1.000000,3896.261600
0.024833,38.782200,2.000000,14.000000,1.000000,1.000000,2.000000,1.000000,16.750000,0.000000,667.797400
0.034028,212.090200,1.000000,13.000000,3.000000,8.000000,2.000000,2.000000,19.750000,1.000000,3185.853000
0.046770,141.183800,2.000000,3.000000,1.000000,1.000000,2.000000,1.000000,17.100000,0.000000,2247.740800
0.116577,163.121000,2.000000,0.000000,1.000000,1.000000,2.000000,1.000000,10.500000,0.000000,1794.331000
0.000000,121.309800,2.000000,0.000000,7.000000,5.000000,1.000000,1.000000,6.635000,2.000000,2530.705800
0.278974,225.372000,3.000000,14.000000,4.000000,0.000000,0.000000,0.000000,12.500332,2.000000,679.116000
0.035914,41.413800,1.000000,14.000000,1.000000,1.000000,2.000000,1.000000,14.150000,0.000000,812.276000
0.079806,232.530000,1.000000,4.000000,8.000000,2.000000,0.000000,1.000000,13.300000,2.000000,699.090000
0.005505,102.401600,3.000000,5.000000,2.000000,7.000000,1.000000,1.000000,8.890000,0.000000,2732.443200
0.064625,176.937000,2.000000,10.000000,4.000000,0.000000,0.000000,0.000000,12.500518,2.000000,176.437000
0.071637,121.709800,1.000000,13.000000,5.000000,0.000000,2.000000,3.000000,12.500561,1.000000,4097.333200
0.000000,173.205400,2.000000,1.000000,7.000000,5.000000,1.000000,1.000000,9.100000,2.000000,3151.897200
0.032678,239.090600,1.000000,5.000000,9.000000,4.000000,0.000000,1.000000,7.500000,1.000000,5942.265000
0.160760,192.447800,2.000000,5.000000,2.000000,7.000000,1.000000,1.000000,16.850000,0.000000,4843.695000
0.069111,109.022800,1.000000,13.000000,6.000000,6.000000,1.000000,1.000000,7.485000,2.000000,2542.024400
0.041178,140.315400,1.000000,14.000000,2.000000,7.000000,1.000000,1.000000,11.600000,0.000000,2552.677200
0.040081,227.069400,1.000000,13.000000,3.000000,8.000000,2.000000,2.000000,11.650000,1.000000,1141.847000
0.035307,47.503400,1.000000,9.000000,2.000000,7.000000,1.000000,1.000000,13.000000,0.000000,680.447600
0.063018,159.057800,0.000000,14.000000,7.000000,5.000000,1.000000,1.000000,12.650000,2.000000,2085.951400
0.171939,92.512000,2.000000,3.000000,0.000000,3.000000,2.000000,0.000000,20.250000,1.000000,186.424000
0.040198,190.153000,2.000000,3.000000,6.000000,6.000000,1.000000,1.000000,8.600000,2.000000,3036.048000
0.049058,62.719400,1.000000,1.000000,2.000000,7.000000,1.000000,1.000000,12.600000,1.000000,866.871600
0.011611,95.041000,1.000000,5.000000,6.000000,6.000000,1.000000,1.000000,17.700000,2.000000,868.869000
0.183507,82.427600,1.000000,14.000000,8.000000,2.000000,0.000000,1.000000,14.150000,2.000000,1137.186400
0.102350,52.795600,1.000000,4.000000,2.000000,7.000000,1.000000,1.000000,19.250000,1.000000,928.125200
0.086709,151.768200,1.000000,7.000000,1.000000,1.000000,2.000000,1.000000,8.880000,0.000000,762.341000
0.032835,40.282200,1.000000,9.000000,7.000000,5.000000,1.000000,1.000000,20.500000,2.000000,707.079600
0.033810,180.597600,1.000000,3.000000,5.000000,0.000000,2.000000,3.000000,12.500464,1.000000,7968.294400
0.072669,160.292000,1.000000,9.000000,8.000000,2.000000,0.000000,1.000000,13.500000,2.000000,1438.128000
0.144338,224.440400,1.000000,8.000000,5.000000,0.000000,2.000000,3.000000,12.500823,1.000000,6976.252400
0.009163,101.701600,1.000000,5.000000,0.000000,3.000000,2.000000,0.000000,8.890000,1.000000,101.201600
0.011307,188.518800,1.000000,3.000000,3.000000,8.000000,2.000000,2.000000,7.855000,1.000000,952.094000
0.076856,116.049200,1.000000,9.000000,8.000000,2.000000,0.000000,1.000000,7.235000,2.000000,1969.436400
0.059957,165.452600,1.000000,15.000000,5.000000,0.000000,2.000000,3.000000,12.500663,1.000000,5262.483200
0.038532,60.585200,1.000000,4.000000,7.000000,5.000000,1.000000,1.000000,6.920000,2.000000,1314.289200
0.043210,90.817200,1.000000,6.000000,2.000000,7.000000,1.000000,1.000000,9.300000,0.000000,535.303200
0.056816,132.128400,1.000000,11.000000,0.000000,3.000000,2.000000,0.000000,18.500000,1.000000,263.656800
0.019867,154.597200,1.000000,9.000000,6.000000,6.000000,1.000000,1.000000,8.020000,2.000000,1402.174800
0.048332,105.162200,1.000000,9.000000,2.000000,7.000000,1.000000,1.000000,9.195000,0.000000,1693.795200
0.091222,105.593800,1.000000,11.000000,7.000000,5.000000,1.000000,1.000000,12.800000,2.000000,2143.876000
0.027622,177.634400,1.000000,9.000000,9.000000,4.000000,0.000000,1.000000,16.600000,1.000000,2676.516000
0.000000,53.064000,2.000000,5.000000,6.000000,6.000000,1.000000,1.000000,14.000000,2.000000,905.488000
0.039356,246.380200,1.000000,5.000000,9.000000,4.000000,0.000000,1.000000,18.600000,1.000000,7370.406000
0.060837,226.840400,1.000000,15.000000,6.000000,6.000000,1.000000,1.000000,16.000000,2.000000,6301.131200
0.082317,160.692000,1.000000,8.000000,6.000000,6.000000,1.000000,1.000000,17.600000,2.000000,1597.920000
0.155350,178.237000,1.000000,13.000000,6.000000,6.000000,1.000000,1.000000,21.250000,2.000000,529.311000
0.076841,117.549200,1.000000,9.000000,6.000000,6.000000,1.000000,1.000000,7.235000,2.000000,1969.436400
0.151419,50.369200,1.000000,14.000000,2.000000,7.000000,1.000000,1.000000,14.600000,0.000000,1034.653200
0.026002,161.521000,4.000000,5.000000,3.000000,8.000000,2.000000,2.000000,13.850000,1.000000,1794.331000
0.073209,197.642600,2.000000,5.000000,3.000000,8.000000,2.000000,2.000000,13.650000,1.000000,2768.396400
0.041683,31.290000,1.000000,14.000000,5.000000,0.000000,2.000000,3.000000,12.500550,1.000000,898.830000
0.042560,226.172000,1.000000,6.000000,8.000000,2.000000,0.000000,1.000000,7.365000,2.000000,3169.208000
0.014081,223.574600,1.000000,9.000000,3.000000,8.000000,2.000000,2.000000,18.350000,1.000000,3589.993600
0.000000,132.562600,2.000000,0.000000,3.000000,8.000000,2.000000,2.000000,5.465000,1.000000,262.325200
0.152918,99.835800,1.000000,2.000000,2.000000,7.000000,1.000000,1.000000,18.600000,1.000000,1910.180200
0.030969,140.915400,1.000000,14.000000,2.000000,7.000000,1.000000,1.000000,13.850000,0.000000,1701.784800
0.060377,154.565600,2.000000,5.000000,1.000000,1.000000,2.000000,1.000000,14.000000,0.000000,2471.449600
0.041923,54.764000,2.000000,13.000000,1.000000,1.000000,2.000000,1.000000,14.000000,0.000000,1331.600000
0.077367,97.009400,1.000000,6.000000,5.000000,0.000000,2.000000,3.000000,12.501262,1.000000,1808.978600
0.045838,222.545600,1.000000,3.000000,3.000000,8.000000,2.000000,2.000000,5.905000,1.000000,3315.684000
0.071078,114.251800,1.000000,14.000000,8.000000,2.000000,0.000000,1.000000,7.270000,2.000000,2618.591400
0.094660,214.556000,2.000000,10.000000,8.000000,2.000000,0.000000,1.000000,6.155000,2.000000,2769.728000
0.077609,233.495800,2.000000,14.000000,2.000000,7.000000,1.000000,1.000000,19.500000,0.000000,5375.003400
0.021327,216.882400,1.000000,3.000000,2.000000,7.000000,1.000000,1.000000,15.200000,1.000000,2838.971200
0.042485,125.004600,2.000000,3.000000,3.000000,8.000000,2.000000,2.000000,12.150000,1.000000,1743.064400
0.025579,198.808400,1.000000,9.000000,5.000000,0.000000,2.000000,3.000000,12.500512,1.000000,5555.435200
0.048981,61.919400,1.000000,1.000000,3.000000,8.000000,2.000000,2.000000,12.600000,1.000000,619.194000
0.019472,164.821000,1.000000,11.000000,6.000000,6.000000,1.000000,1.000000,14.500000,2.000000,2120.573000
0.122919,173.073800,1.000000,6.000000,2.000000,7.000000,1.000000,1.000000,16.600000,0.000000,3823.023600
0.057374,151.436600,2.000000,10.000000,1.000000,1.000000,2.000000,1.000000,11.800000,0.000000,1360.229400
0.044156,178.831800,2.000000,6.000000,1.000000,1.000000,2.000000,1.000000,13.100000,0.000000,3969.499600
0.291865,115.183400,1.000000,6.000000,0.000000,3.000000,2.000000,0.000000,17.700000,1.000000,345.550200
0.000000,196.579400,0.000000,1.000000,0.000000,3.000000,2.000000,0.000000,17.850000,1.000000,585.238200
0.064750,92.680400,2.000000,15.000000,7.000000,5.000000,1.000000,1.000000,12.300000,2.000000,1010.684400
0.098312,81.461800,1.000000,8.000000,0.000000,3.000000,2.000000,0.000000,11.800000,1.000000,161.123600
0.191014,42.111200,2.000000,14.000000,4.000000,0.000000,0.000000,0.000000,12.500607,2.000000,42.611200
0.176573,157.460400,1.000000,0.000000,7.000000,5.000000,1.000000,1.000000,11.100000,2.000000,3010.747600
0.060134,153.065600,2.000000,5.000000,5.000000,0.000000,2.000000,3.000000,12.500878,1.000000,6024.158400
0.007295,198.142600,1.000000,10.000000,7.000000,5.000000,1.000000,1.000000,11.300000,2.000000,988.713000
0.128478,117.944000,1.000000,8.000000,4.000000,0.000000,0.000000,0.000000,12.500408,2.000000,239.688000
0.075108,112.817600,2.000000,4.000000,1.000000,1.000000,2.000000,1.000000,5.750000,0.000000,1374.211200
0.049381,226.806200,2.000000,0.000000,5.000000,0.000000,2.000000,3.000000,12.500419,1.000000,4739.830200
0.045166,100.001600,2.000000,13.000000,3.000000,8.000000,2.000000,2.000000,11.350000,1.000000,1012.016000
0.094154,165.752600,2.000000,6.000000,4.000000,0.000000,0.000000,0.000000,12.500990,2.000000,657.810400
0.028908,130.431000,1.000000,8.000000,9.000000,4.000000,0.000000,1.000000,14.000000,1.000000,778.986000
0.018060,179.766000,2.000000,5.000000,7.000000,5.000000,1.000000,1.000000,19.750000,2.000000,2336.958000
0.090436,85.088200,1.000000,9.000000,9.000000,4.000000,0.000000,1.000000,6.525000,1.000000,2233.093200
0.146400,103.964800,1.000000,10.000000,9.000000,4.000000,0.000000,1.000000,10.300000,1.000000,1661.836800
0.074264,264.756800,2.000000,13.000000,9.000000,4.000000,0.000000,1.000000,5.780000,1.000000,4745.822400
0.050187,164.152600,2.000000,6.000000,7.000000,5.000000,1.000000,1.000000,11.850000,2.000000,3124.599400
0.020632,50.132400,1.000000,6.000000,3.000000,8.000000,2.000000,2.000000,16.350000,1.000000,467.391600
0.015611,182.597600,1.000000,9.000000,5.000000,0.000000,2.000000,3.000000,12.500564,1.000000,5070.732800
0.041395,37.616400,1.000000,6.000000,8.000000,2.000000,0.000000,1.000000,10.500000,2.000000,540.629600
0.097313,48.071800,2.000000,5.000000,8.000000,2.000000,0.000000,1.000000,19.000000,2.000000,992.707800
0.059583,238.853800,1.000000,11.000000,9.000000,4.000000,0.000000,1.000000,14.600000,1.000000,6008.845000
0.098664,62.919400,2.000000,4.000000,5.000000,0.000000,2.000000,3.000000,12.500395,1.000000,2105.259600
0.101339,232.630000,4.000000,3.000000,5.000000,0.000000,2.000000,3.000000,12.500443,1.000000,5359.690000
0.052146,104.628000,1.000000,8.000000,7.000000,5.000000,1.000000,1.000000,18.750000,2.000000,745.696000
0.041764,161.886800,2.000000,0.000000,6.000000,6.000000,1.000000,1.000000,5.260000,2.000000,3275.736000
0.054344,140.215400,1.000000,13.000000,7.000000,5.000000,1.000000,1.000000,18.250000,2.000000,1701.784800
0.078362,177.937000,1.000000,0.000000,5.000000,0.000000,2.000000,3.000000,12.500232,1.000000,6704.606000
0.052339,242.751200,1.000000,10.000000,8.000000,2.000000,0.000000,1.000000,15.100000,2.000000,4119.970400
0.042465,81.593400,2.000000,0.000000,0.000000,3.000000,2.000000,0.000000,15.500000,1.000000,327.573600
0.065733,45.740200,1.000000,5.000000,9.000000,4.000000,0.000000,1.000000,13.650000,1.000000,780.983400
0.023625,189.384600,0.000000,14.000000,7.000000,5.000000,1.000000,1.000000,16.100000,2.000000,3630.607400
0.051644,107.362200,2.000000,13.000000,4.000000,0.000000,0.000000,0.000000,12.500461,2.000000,317.586600
0.165694,39.716400,1.000000,5.000000,0.000000,3.000000,2.000000,0.000000,12.850000,1.000000,231.698400
0.041878,32.990000,0.000000,14.000000,6.000000,6.000000,1.000000,1.000000,9.500000,2.000000,133.160000
0.058091,245.180200,1.000000,4.000000,6.000000,6.000000,1.000000,1.000000,13.800000,2.000000,5650.644600
0.000000,263.756800,2.000000,13.000000,2.000000,7.000000,1.000000,1.000000,5.780000,1.000000,2636.568000
0.026904,96.072600,1.000000,9.000000,7.000000,5.000000,1.000000,1.000000,19.700000,2.000000,1272.343800
0.000000,161.555200,1.000000,9.000000,0.000000,3.000000,2.000000,0.000000,14.650000,1.000000,324.910400
0.150555,130.062600,2.000000,13.000000,0.000000,3.000000,2.000000,0.000000,6.670000,1.000000,131.162600
0.000000,131.296800,2.000000,6.000000,0.000000,3.000000,2.000000,0.000000,6.110000,1.000000,260.993600
0.134976,260.093600,2.000000,5.000000,0.000000,3.000000,2.000000,0.000000,13.650000,1.000000,260.993600
0.156169,160.657800,1.000000,10.000000,1.000000,1.000000,2.000000,1.000000,17.200000,0.000000,3690.529400
0.000000,40.282200,0.000000,10.000000,6.000000,6.000000,1.000000,1.000000,6.320000,2.000000,1139.183800
0.133701,52.929800,2.000000,0.000000,9.000000,4.000000,0.000000,1.000000,4.880000,1.000000,1995.402600
0.115120,88.351400,2.000000,0.000000,2.000000,7.000000,1.000000,1.000000,5.425000,1.000000,1416.822400
0.110031,37.250600,2.000000,5.000000,8.000000,2.000000,0.000000,1.000000,15.850000,2.000000,265.654200
0.051038,121.707200,1.000000,3.000000,2.000000,7.000000,1.000000,1.000000,7.500000,0.000000,3552.708800
0.062838,161.557800,1.000000,14.000000,1.000000,1.000000,2.000000,1.000000,12.650000,0.000000,2406.867000
0.017117,211.956000,1.000000,11.000000,4.000000,0.000000,0.000000,0.000000,12.500468,2.000000,213.056000
0.024129,124.173000,1.000000,6.000000,1.000000,1.000000,2.000000,1.000000,20.750000,0.000000,2956.152000
0.049755,152.134000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,12.500875,2.000000,153.134000
0.000000,79.764400,1.000000,3.000000,6.000000,6.000000,1.000000,1.000000,9.000000,2.000000,1649.852400
0.101562,181.929200,1.000000,3.000000,5.000000,0.000000,2.000000,3.000000,12.500588,1.000000,3101.296400
0.005950,165.652600,1.000000,9.000000,5.000000,0.000000,2.000000,3.000000,12.500490,1.000000,4769.125400
0.139561,170.476400,2.000000,12.000000,5.000000,0.000000,2.000000,3.000000,12.500566,1.000000,3435.528000
0.126036,86.419800,1.000000,6.000000,7.000000,5.000000,1.000000,1.000000,14.100000,2.000000,1133.857400
0.027165,152.334000,1.000000,3.000000,6.000000,6.000000,1.000000,1.000000,7.550000,2.000000,2603.278000
0.099325,45.406000,1.000000,9.000000,8.000000,2.000000,0.000000,1.000000,13.000000,2.000000,605.878000
0.043574,192.884600,1.000000,7.000000,5.000000,0.000000,2.000000,3.000000,12.501030,1.000000,2293.015200
0.082741,118.778200,2.000000,13.000000,4.000000,0.000000,0.000000,0.000000,12.500423,2.000000,119.178200
0.064565,92.980400,2.000000,15.000000,1.000000,1.000000,2.000000,1.000000,12.300000,0.000000,1929.488400
0.084555,109.891200,0.000000,13.000000,5.000000,0.000000,2.000000,3.000000,12.500502,1.000000,2074.632800
0.058452,79.961800,1.000000,8.000000,5.000000,0.000000,2.000000,3.000000,12.500749,1.000000,241.685400
0.113749,251.372400,1.000000,9.000000,7.000000,5.000000,1.000000,1.000000,17.250000,2.000000,6795.154800
0.020604,42.711200,1.000000,9.000000,2.000000,7.000000,1.000000,1.000000,15.850000,0.000000,639.168000
0.052045,192.184600,1.000000,8.000000,6.000000,6.000000,1.000000,1.000000,18.850000,2.000000,3248.438200
0.062764,227.606200,2.000000,6.000000,2.000000,7.000000,1.000000,1.000000,16.350000,0.000000,7222.598400
0.087977,229.066800,1.000000,4.000000,6.000000,6.000000,1.000000,1.000000,14.100000,2.000000,3225.135200
0.010010,249.040800,1.000000,13.000000,6.000000,6.000000,1.000000,1.000000,7.905000,2.000000,3755.112000
0.033946,179.397600,1.000000,3.000000,1.000000,1.000000,2.000000,1.000000,12.000000,0.000000,3440.854400
0.058415,163.455200,2.000000,6.000000,6.000000,6.000000,1.000000,1.000000,12.150000,2.000000,974.731200
0.027106,75.367000,1.000000,10.000000,9.000000,4.000000,0.000000,1.000000,10.100000,1.000000,535.969000
0.027023,262.491000,1.000000,5.000000,2.000000,7.000000,1.000000,1.000000,17.500000,1.000000,5259.820000
0.058153,152.034000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,12.500332,2.000000,306.268000
